timestamp,mode,document,status,chunks,tokens,error
2026-03-03T09:35:48.582057,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/a_participacao_de_capital_estrangeiro_nas_empresas_jornalisticas_e_de_radiodifusao_sonora_e_de_sons_e_imagens_lei_10610.docx,failed,0,0,Failed to ingest document a_participacao_de_capital_estrangeiro_nas_empresas_jornalisticas_e_de_radiodifusao_sonora_e_de_sons_e_imagens_lei_10610: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:48.992114,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acao_popular_lei_4717.docx,failed,0,0,Failed to ingest document acao_popular_lei_4717: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.034762,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_de_assistencia_judiciaria_em_materia_penal_entre_o_governo_da_republica_federativa_do_brasil_e_o_governo_dos_eua.docx,failed,0,0,Failed to ingest document acordo_de_assistencia_judiciaria_em_materia_penal_entre_o_governo_da_republica_federativa_do_brasil_e_o_governo_dos_eua: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.077126,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_de_extradicao_entre_os_estados_partes_do_mercosul.docx,failed,0,0,Failed to ingest document acordo_de_extradicao_entre_os_estados_partes_do_mercosul: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.142250,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_de_paris_sob_a_convencao_quadro_das_nacoes_unidas_sobre_mudanca_do_clima.docx,failed,0,0,Failed to ingest document acordo_de_paris_sob_a_convencao_quadro_das_nacoes_unidas_sobre_mudanca_do_clima: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.172368,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_de_residencia_do_mercosul_decreto_6975.docx,failed,0,0,Failed to ingest document acordo_de_residencia_do_mercosul_decreto_6975: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.216733,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_multilateral_de_seguridade_social_do_mercado_comum_do_sul_decreto_5722.docx,failed,0,0,Failed to ingest document acordo_multilateral_de_seguridade_social_do_mercado_comum_do_sul_decreto_5722: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.249502,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_sobre_o_aquifero_guarani_decreto_legislativo_52_de_2017.docx,failed,0,0,Failed to ingest document acordo_sobre_o_aquifero_guarani_decreto_legislativo_52_de_2017: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.268667,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_sobre_o_beneficio_da_just_gratuita_e_a_assist_juridica_gratuita_entre_os_estados_partes_do_mercosul_a_repub_bolivia_e_do_chile.docx,failed,0,0,Failed to ingest document acordo_sobre_o_beneficio_da_just_gratuita_e_a_assist_juridica_gratuita_entre_os_estados_partes_do_mercosul_a_repub_bolivia_e_do_chile: 'EmbeddingService' object has no attrib
2026-03-03T09:35:49.295744,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/acordo_sobre_residencia_para_nacionais_dos_estados_partes_do_mercosul_decreto_6964.docx,failed,0,0,Failed to ingest document acordo_sobre_residencia_para_nacionais_dos_estados_partes_do_mercosul_decreto_6964: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.635582,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/adi_e_adc_perante_o_stf_lei_9868.docx,failed,0,0,Failed to ingest document adi_e_adc_perante_o_stf_lei_9868: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.664396,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/adin_interventiva_lei_12562.docx,failed,0,0,Failed to ingest document adin_interventiva_lei_12562: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:49.852139,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/adpf_lei_9882.docx,failed,0,0,Failed to ingest document adpf_lei_9882: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:50.001052,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/agenda_2030.docx,failed,0,0,Failed to ingest document agenda_2030: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:50.061368,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/carta_africana_de_direitos_humanos_e_dos_povos.docx,failed,0,0,Failed to ingest document carta_africana_de_direitos_humanos_e_dos_povos: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:50.239023,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/carta_da_onu_carta_de_sao_francisco.docx,failed,0,0,Failed to ingest document carta_da_onu_carta_de_sao_francisco: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:50.359150,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/carta_da_organizacao_dos_estados_americanos.docx,failed,0,0,Failed to ingest document carta_da_organizacao_dos_estados_americanos: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:50.396590,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/carta_democratica_interamericana.docx,failed,0,0,Failed to ingest document carta_democratica_interamericana: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:50.446485,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/constitucional_direitos_humanos_internacional/carta_dos_direitos_fundamentais_da_uniao_europeia_2000.docx,failed,0,0,Failed to ingest document carta_dos_direitos_fundamentais_da_uniao_europeia_2000: 'EmbeddingService' object has no attribute 'model'
